"01/28/17 21:00:12" 0240
"01/28/17 22:00:12" 0240
"01/28/17 23:00:12" 0234
"01/29/17 00:00:07" 0231
"01/29/17 01:00:07" 0228
"01/29/17 02:00:08" 0225
"01/29/17 03:00:11" 0222
"01/29/17 04:00:07" 0225
"01/29/17 05:00:08" 0222
"01/29/17 06:00:10" 0219
"01/29/17 07:00:10" 0219
"01/29/17 08:00:09" 0216
"01/29/17 09:00:09" 0213
"01/29/17 10:00:08" 0219
"01/29/17 11:00:10" 0213
"01/29/17 13:00:10" 0213
"01/29/17 14:00:14" 0213
"01/29/17 15:00:10" 0210
"01/29/17 16:00:11" 0213
"01/29/17 17:00:07" 0207
"01/29/17 18:00:12" 0207
"01/29/17 19:00:12" 0207
"01/29/17 20:00:34" 0204
"01/29/17 21:00:11" 0201
"01/29/17 22:00:07" 0204
"01/30/17 00:00:10" 0198
"01/30/17 01:00:10" 0198
"01/30/17 02:00:08" 0195
"01/30/17 03:00:10" 0192
"01/30/17 04:00:11" 0192
"01/30/17 05:00:08" 0189
"01/30/17 06:00:08" 0186
"01/30/17 07:00:09" 0186
"01/30/17 08:00:08" 0180
"01/30/17 09:00:08" 0186
"01/30/17 10:00:35" 0183
"01/30/17 11:00:07" 0180
"01/30/17 12:00:11" 0177
"01/30/17 13:00:11" 0180
"01/30/17 14:00:09" 0177
"01/30/17 15:00:10" 0174
"01/30/17 16:00:09" 0174
"01/30/17 17:00:36" 0171
"01/30/17 18:00:09" 0165
"01/30/17 19:00:10" 0165
"01/30/17 20:00:08" 0162
"01/30/17 21:00:12" 0162
"01/30/17 22:00:09" 0159
"01/30/17 23:00:09" 0159
"01/31/17 01:00:07" 0159
"01/31/17 02:00:10" 0159
"01/31/17 03:00:08" 0159
"01/31/17 04:00:09" 0162
"01/31/17 05:00:11" 0162
"01/31/17 06:00:08" 0159
"01/31/17 07:00:10" 0156
"01/31/17 08:00:10" 0150
"01/31/17 09:00:09" 0150
"01/31/17 10:00:09" 0147
"01/31/17 11:00:08" 0144
"01/31/17 12:00:10" 0138
"01/31/17 13:00:06" 0138
"01/31/17 14:00:09" 0135
"01/31/17 15:00:11" 0132
"01/31/17 16:00:09" 0132
"01/31/17 17:00:10" 0132
"01/31/17 18:00:08" 0129
"01/31/17 19:00:09" 0132
"01/31/17 20:00:10" 0132
"01/31/17 22:00:12" 0129
"01/31/17 23:00:10" 0126
"02/01/17 00:00:08" 0129
"02/01/17 01:00:10" 0129
"02/01/17 02:00:11" 0129
"02/01/17 03:00:08" 0126
"02/01/17 04:00:09" 0126
"02/01/17 05:00:08" 0126
"02/01/17 06:00:07" 0123
"02/01/17 07:00:08" 0123
"02/01/17 08:00:10" 0123
"02/01/17 09:00:10" 0120
"02/01/17 10:00:10" 0120
"02/01/17 11:00:12" 0117
"02/01/17 12:00:07" 0114
"02/01/17 13:00:12" 0111
"02/01/17 14:00:36" 0111
"02/01/17 15:00:08" 0111
"02/01/17 16:00:35" 0111
"02/01/17 17:00:09" 0111
"02/01/17 18:00:08" 0108
"02/01/17 20:00:13" 0108
"02/01/17 21:00:35" 0108
"02/01/17 22:00:36" 0108
"02/01/17 23:00:10" 0108
"02/02/17 01:00:08" 0105
"02/02/17 02:00:10" 0105
"02/02/17 03:00:10" 0105
"02/02/17 04:00:10" 0105
"02/02/17 05:00:09" 0105
"02/02/17 06:00:10" 0105
"02/02/17 07:00:11" 0102
"02/02/17 08:00:09" 0102
"02/02/17 09:00:11" 0102
"02/02/17 10:00:10" 0102
"02/02/17 11:00:37" 0102
"02/02/17 12:00:11" 0102
"02/02/17 13:00:09" 0099
"02/02/17 14:00:07" 0099
"02/02/17 15:00:13" 0099
"02/02/17 16:00:10" 0099
"02/02/17 17:00:13" 0099
"02/02/17 18:00:13" 0099
"02/02/17 19:00:08" 0099
"02/02/17 20:00:11" 0096
"02/02/17 21:00:09" 0096
"02/02/17 22:00:07" 0096
"02/02/17 23:00:09" 0096
"02/03/17 00:00:10" 0096
"02/03/17 01:00:07" 0096
"02/03/17 02:00:10" 0096
"02/03/17 03:00:09" 0096
"02/03/17 04:00:07" 0096
"02/03/17 05:00:09" 0093
"02/03/17 06:00:07" 0093
"02/03/17 07:00:08" 0093
"02/03/17 08:00:08" 0093
"02/03/17 09:00:08" 0093
"02/03/17 10:00:08" 0093
"02/03/17 11:00:08" 0090
"02/03/17 12:00:08" 0090
"02/03/17 13:00:11" 0090
"02/03/17 14:00:10" 0090
"02/03/17 15:00:09" 0090
"02/03/17 16:00:09" 0090
"02/03/17 17:00:13" 0087
